:START_ID|:END_ID|:TYPE
nm1056741|tt1951264|WROTE
nm4556524|tt1954470|WROTE
nm4556473|tt1954470|WROTE
nm5113220|tt1954470|WROTE
nm1832415|tt1969057|WROTE
nm0604948|tt1979320|WROTE
nm0566489|tt1979376|WROTE
nm0005124|tt1979376|WROTE
nm0004056|tt1979376|WROTE
nm1445746|tt1979376|WROTE
nm0429069|tt1979376|WROTE
nm0733988|tt1981637|WROTE
nm0134224|tt1981677|WROTE
nm3015467|tt1981677|WROTE
nm1755986|tt1990314|WROTE
nm0662582|tt2004262|WROTE
nm0104701|tt2004262|WROTE
nm0157787|tt2005151|WROTE
nm1429512|tt2005151|WROTE
nm0493225|tt2005151|WROTE
nm0317493|tt2015381|WROTE
nm2270979|tt2015381|WROTE
nm3966115|tt2015381|WROTE
nm5037683|tt2015381|WROTE
nm2757098|tt2015381|WROTE
nm0725983|tt2024544|WROTE
nm1185849|tt2024544|WROTE
nm4583828|tt2033193|WROTE
nm4583853|tt2033193|WROTE
nm0746830|tt2033193|WROTE
nm4583828|tt2040264|WROTE
nm4583853|tt2040264|WROTE
nm0746830|tt2040264|WROTE
nm0081179|tt2053425|WROTE
nm4662668|tt2053425|WROTE
nm1994243|tt2053463|WROTE
nm0382505|tt2057392|WROTE
nm0355822|tt2066051|WROTE
nm0815070|tt2080374|WROTE
nm0410596|tt2080374|WROTE
nm6215655|tt2082197|WROTE
nm1821635|tt2082197|WROTE
nm2441699|tt2084970|WROTE
nm0388132|tt2084970|WROTE
nm2919995|tt2096673|WROTE
nm0498834|tt2096673|WROTE
nm2155757|tt2096673|WROTE
nm1578335|tt2096673|WROTE
nm0093560|tt2103281|WROTE
nm0415425|tt2103281|WROTE
nm0798646|tt2103281|WROTE
nm0099541|tt2103281|WROTE
nm2105585|tt2106476|WROTE
nm0770938|tt2119532|WROTE
nm0460795|tt2119532|WROTE
nm3599054|tt2125435|WROTE
nm3402058|tt2125608|WROTE
nm0486824|tt2137442|WROTE
nm0545150|tt2140373|WROTE
nm0810055|tt2140373|WROTE
nm4057793|tt2140479|WROTE
nm3658138|tt2179116|WROTE
nm0355699|tt2179136|WROTE
nm4881574|tt2179136|WROTE
nm6984200|tt2179136|WROTE
nm7198520|tt2179136|WROTE
nm0471811|tt2209418|WROTE
nm3020685|tt2235348|WROTE
nm2799425|tt2235348|WROTE
nm0101956|tt2241676|WROTE
nm2185413|tt2245084|WROTE
nm1471001|tt2245084|WROTE
nm0047916|tt2245084|WROTE
nm0314870|tt2245084|WROTE
nm1273099|tt2250912|WROTE
nm0326246|tt2250912|WROTE
nm0197855|tt2250912|WROTE
nm1755986|tt2250912|WROTE
nm0571344|tt2250912|WROTE
nm0486007|tt2262227|WROTE
nm0903456|tt2267968|WROTE
nm0008743|tt2267968|WROTE
nm0074184|tt2267968|WROTE
nm0717550|tt2267968|WROTE
nm5058839|tt2267998|WROTE
nm1376076|tt2273004|WROTE
nm2778574|tt2273004|WROTE
nm2778574|tt2273024|WROTE
nm1022687|tt2273024|WROTE
nm0835194|tt2277860|WROTE
nm0959003|tt2278388|WROTE
nm2450453|tt2278388|WROTE
nm0480308|tt2278871|WROTE
nm4932043|tt2278871|WROTE
nm0367895|tt2294449|WROTE
nm0045209|tt2294449|WROTE
nm3349927|tt2294449|WROTE
nm0745247|tt2294449|WROTE
nm0026153|tt2294629|WROTE
nm2280850|tt2294629|WROTE
nm0394984|tt2305051|WROTE
nm4952700|tt2305051|WROTE
nm0909638|tt2310332|WROTE
nm0101991|tt2310332|WROTE
nm0868219|tt2310332|WROTE
nm0866058|tt2310332|WROTE
nm0430785|tt2338151|WROTE
nm1768277|tt2355762|WROTE
nm2377542|tt2355762|WROTE
nm1149334|tt2356180|WROTE
nm0176197|tt2358891|WROTE
nm0304475|tt2374835|WROTE
nm0441735|tt2380307|WROTE
nm0017690|tt2380307|WROTE
nm0394984|tt2381111|WROTE
nm1460386|tt2381111|WROTE
nm1510800|tt2381249|WROTE
nm0312367|tt2381249|WROTE
nm2441763|tt2386490|WROTE
nm0498278|tt2395427|WROTE
nm0456158|tt2395427|WROTE
nm0800209|tt2395427|WROTE
nm4160687|tt2395427|WROTE
nm0374423|tt2397535|WROTE
nm0619507|tt2402927|WROTE
nm0383604|tt2402927|WROTE
nm0443252|tt2404425|WROTE
nm2739175|tt2404425|WROTE
nm2721839|tt2404425|WROTE
nm0308706|tt2421662|WROTE
nm0691131|tt2431286|WROTE
nm1939381|tt2431286|WROTE
nm0958412|tt2443936|WROTE
nm1414741|tt2443936|WROTE
nm5325195|tt2452386|WROTE
nm0343929|tt2485988|WROTE
nm0001410|tt2488496|WROTE
nm1578335|tt2488496|WROTE
nm0000184|tt2488496|WROTE
nm0000184|tt2527336|WROTE
nm2104063|tt2543164|WROTE
nm5384213|tt2543164|WROTE
nm0175726|tt2543472|WROTE
nm2113666|tt2543472|WROTE
nm5383459|tt2543472|WROTE
nm1492515|tt2545118|WROTE
nm6041096|tt2545118|WROTE
nm5390305|tt2547584|WROTE
nm1481172|tt2562232|WROTE
nm5409486|tt2562232|WROTE
nm3174584|tt2562232|WROTE
nm0142577|tt2562232|WROTE
nm5428959|tt2582496|WROTE
nm0792263|tt2582782|WROTE
nm2354099|tt2582846|WROTE
nm2352210|tt2582846|WROTE
nm1981261|tt2582846|WROTE
nm9862836|tt2584384|WROTE
nm4191232|tt2631186|WROTE
nm2353436|tt2631186|WROTE
nm7448575|tt2631186|WROTE
nm4488268|tt2631186|WROTE
nm4157919|tt2631186|WROTE
nm4259881|tt2660888|WROTE
nm0670408|tt2660888|WROTE
nm1136647|tt2660888|WROTE
nm0734472|tt2660888|WROTE
nm0649460|tt2660888|WROTE
nm0309693|tt2663812|WROTE
nm0933025|tt2671706|WROTE
nm4424713|tt2674426|WROTE
nm0501947|tt2718492|WROTE
nm0629933|tt2719848|WROTE
nm0064479|tt2719848|WROTE
nm0817023|tt2726560|WROTE
nm0093271|tt2726560|WROTE
nm0388076|tt2763304|WROTE
nm0920543|tt2763304|WROTE
nm0386810|tt2763790|WROTE
nm0628218|tt2763790|WROTE
nm3343855|tt2771200|WROTE
nm0154716|tt2771200|WROTE
nm0818746|tt2771200|WROTE
nm0941314|tt2771200|WROTE
nm0207305|tt2771200|WROTE
nm0341297|tt2788526|WROTE
nm0017447|tt2788526|WROTE
nm0135184|tt2788526|WROTE
nm0963359|tt2802144|WROTE
nm2092839|tt2802144|WROTE
nm1733301|tt2802144|WROTE
nm0604555|tt2820852|WROTE
nm0860155|tt2820852|WROTE
nm1178832|tt2866360|WROTE
nm5672426|tt2910904|WROTE
nm0389591|tt2910904|WROTE
nm4401003|tt2911666|WROTE
nm0569568|tt2937752|WROTE
nm1601882|tt2948356|WROTE
nm0714114|tt2948356|WROTE
nm2888684|tt2948356|WROTE
nm0565026|tt2980516|WROTE
nm6186324|tt2980516|WROTE
nm1140275|tt2980648|WROTE
nm5728000|tt2980648|WROTE
nm0932104|tt3000844|WROTE
nm2057242|tt3000844|WROTE
nm0460795|tt3007512|WROTE
nm4854061|tt3007512|WROTE
nm1238855|tt3011894|WROTE
nm1098479|tt3040964|WROTE
nm0456017|tt3040964|WROTE
nm0370937|tt3065204|WROTE
nm0370928|tt3065204|WROTE
nm0424901|tt3065204|WROTE
nm2128400|tt3076658|WROTE
nm0073571|tt3169706|WROTE
nm1480980|tt3170832|WROTE
nm0746830|tt3183660|WROTE
nm2146818|tt3202500|WROTE
nm0573695|tt3203606|WROTE
nm6983391|tt3203606|WROTE
nm0193485|tt3205394|WROTE
nm0562687|tt3205394|WROTE
nm0001094|tt3205394|WROTE
nm2873116|tt3224458|WROTE
nm1406764|tt3224458|WROTE
nm1754526|tt3224458|WROTE
nm0464548|tt3263904|WROTE
nm3314810|tt3263904|WROTE
nm5293055|tt3263904|WROTE
nm0017301|tt3281548|WROTE
nm0224366|tt3298820|WROTE
nm0806430|tt3298820|WROTE
nm0918083|tt3315342|WROTE
nm0291082|tt3315342|WROTE
nm0338169|tt3315342|WROTE
nm0739661|tt3315342|WROTE
nm0859471|tt3315342|WROTE
nm5581694|tt3316960|WROTE
nm1680438|tt3318220|WROTE
nm4106718|tt3318220|WROTE
nm6543415|tt3322364|WROTE
nm3212517|tt3322420|WROTE
nm5151578|tt3322420|WROTE
nm2101751|tt3322420|WROTE
nm0622329|tt3386954|WROTE
nm0027463|tt3386954|WROTE
nm0792263|tt3397884|WROTE
nm4710432|tt3416532|WROTE
nm8435299|tt3416532|WROTE
nm0093560|tt3450958|WROTE
nm0415425|tt3450958|WROTE
nm0798646|tt3450958|WROTE
nm0099541|tt3450958|WROTE
nm3328207|tt3464902|WROTE
nm0940000|tt3481232|WROTE
nm1358613|tt3488710|WROTE
nm0677597|tt3488710|WROTE
nm0456158|tt3498820|WROTE
nm1321655|tt3498820|WROTE
nm1321656|tt3498820|WROTE
nm0800209|tt3498820|WROTE
nm1293367|tt3501632|WROTE
nm3069408|tt3501632|WROTE
nm1219736|tt3501632|WROTE
nm1236653|tt3501632|WROTE
nm0498278|tt3501632|WROTE
nm2354099|tt3521126|WROTE
nm2352210|tt3521126|WROTE
nm0802995|tt3521126|WROTE
nm2661978|tt3521126|WROTE
nm0962596|tt3521164|WROTE
nm1158544|tt3521164|WROTE
nm0818889|tt3532216|WROTE
nm8823854|tt3544112|WROTE
nm0335696|tt3626180|WROTE
nm0662788|tt3626180|WROTE
nm1261745|tt3626180|WROTE
nm1140275|tt3640424|WROTE
nm1206844|tt3659388|WROTE
nm1083982|tt3659388|WROTE
nm0101178|tt3659786|WROTE
nm4131020|tt3682448|WROTE
nm0001053|tt3682448|WROTE
nm0001054|tt3682448|WROTE
nm0229172|tt3716530|WROTE
nm0083547|tt3716530|WROTE
nm0543283|tt3716530|WROTE
nm6506884|tt3741834|WROTE
nm1729294|tt3741834|WROTE
nm0000184|tt3748528|WROTE
nm0919363|tt3748528|WROTE
nm0006904|tt3748528|WROTE
nm0461306|tt3748528|WROTE
nm1729428|tt3748528|WROTE
nm1634307|tt3774114|WROTE
nm4816469|tt3774114|WROTE
nm3427812|tt3774114|WROTE
nm0770938|tt3791216|WROTE
nm0046524|tt3799694|WROTE
nm0032054|tt3822818|WROTE
nm0463144|tt3822818|WROTE
nm0463989|tt3822818|WROTE
nm9351707|tt3829920|WROTE
nm0634307|tt3829920|WROTE
nm2545235|tt3829920|WROTE
nm2531261|tt3846674|WROTE
nm6614229|tt3846674|WROTE
nm2353436|tt3863552|WROTE
nm5151578|tt3863552|WROTE
nm4478309|tt3863552|WROTE
nm3613395|tt3863552|WROTE
nm4225508|tt3889642|WROTE
nm0799012|tt3889642|WROTE
nm1104505|tt3895884|WROTE
nm4160687|tt3896198|WROTE
nm3966115|tt3896198|WROTE
nm5037683|tt3896198|WROTE
nm1921680|tt3896198|WROTE
nm3238648|tt3896198|WROTE
nm0740160|tt3967856|WROTE
nm1258797|tt4016934|WROTE
nm1941029|tt4016934|WROTE
nm4465847|tt4116284|WROTE
nm0334381|tt4116284|WROTE
nm0571344|tt4116284|WROTE
nm1273099|tt4116284|WROTE
nm2972864|tt4116284|WROTE
nm0456158|tt4154756|WROTE
nm1321655|tt4154756|WROTE
nm1321656|tt4154756|WROTE
nm0498278|tt4154756|WROTE
nm0456158|tt4154796|WROTE
nm1321655|tt4154796|WROTE
nm1321656|tt4154796|WROTE
nm0498278|tt4154796|WROTE
nm2140186|tt4160708|WROTE
nm2353561|tt4172430|WROTE
nm4021083|tt4172430|WROTE
nm0748796|tt4176340|WROTE
nm6591098|tt4209788|WROTE
nm4302809|tt4226388|WROTE
nm5457972|tt4226388|WROTE
nm0697362|tt4271918|WROTE
nm1779951|tt4271918|WROTE
nm1557909|tt4276820|WROTE
nm1199351|tt4302938|WROTE
nm2752098|tt4302938|WROTE
nm1306819|tt4302938|WROTE
nm4930678|tt4353376|WROTE
nm0866038|tt4366830|WROTE
nm0940125|tt4366830|WROTE
nm0139591|tt4366830|WROTE
nm0142636|tt4366830|WROTE
nm9822757|tt4387040|WROTE
nm1937760|tt4387040|WROTE
nm1330994|tt4387040|WROTE
nm7758927|tt4387040|WROTE
nm4401003|tt4425200|WROTE
nm2572228|tt4430212|WROTE
nm3179723|tt4430212|WROTE
nm0810337|tt4468740|WROTE
nm1375030|tt4468740|WROTE
nm1286491|tt4468740|WROTE
nm0123666|tt4468740|WROTE
nm1638619|tt4468740|WROTE
nm0002368|tt4481414|WROTE
nm0104701|tt4505830|WROTE
nm7206640|tt4540710|WROTE
nm7216022|tt4550098|WROTE
nm2328145|tt4552118|WROTE
nm0565026|tt4555426|WROTE
nm3208946|tt4572514|WROTE
nm2440587|tt4572514|WROTE
nm0848496|tt4572514|WROTE
nm2053216|tt4572514|WROTE
nm2284377|tt4575576|WROTE
nm0590316|tt4575576|WROTE
nm0791615|tt4575576|WROTE
nm3504405|tt4575576|WROTE
nm0565336|tt4575576|WROTE
nm0520488|tt4633694|WROTE
nm2934300|tt4686844|WROTE
nm0773768|tt4686844|WROTE
nm2254846|tt4686844|WROTE
nm4397668|tt4686844|WROTE
nm1942997|tt4686844|WROTE
nm0958499|tt4688366|WROTE
nm0190085|tt4698684|WROTE
nm1081550|tt4698684|WROTE
nm0114912|tt4718770|WROTE
nm0001213|tt4718770|WROTE
nm8252632|tt4718770|WROTE
nm2700235|tt4729430|WROTE
nm2082813|tt4729430|WROTE
nm0519133|tt4767274|WROTE
nm2563482|tt4846232|WROTE
nm2284377|tt4846340|WROTE
nm7446421|tt4846340|WROTE
nm4191232|tt4849438|WROTE
nm2353436|tt4849438|WROTE
nm7448575|tt4849438|WROTE
nm4488268|tt4849438|WROTE
nm4157919|tt4849438|WROTE
nm3798121|tt4901306|WROTE
nm0182499|tt4901306|WROTE
nm2601560|tt4901306|WROTE
nm0712330|tt4901306|WROTE
nm0312367|tt4912910|WROTE
nm2146818|tt4935200|WROTE
nm0586965|tt4943998|WROTE
nm0492301|tt4943998|WROTE
nm0081179|tt4971344|WROTE
nm3981109|tt4971344|WROTE
nm4144120|tt4975722|WROTE
nm0362010|tt5012394|WROTE
nm0799442|tt5012394|WROTE
nm0362010|tt5017060|WROTE
nm0799442|tt5017060|WROTE
nm0792263|tt5052474|WROTE
nm6328029|tt5074352|WROTE
nm6328031|tt5074352|WROTE
nm6328030|tt5074352|WROTE
nm8661566|tt5074352|WROTE
nm7629302|tt5083738|WROTE
nm1110111|tt5083738|WROTE
nm0498278|tt5095030|WROTE
nm0571344|tt5095030|WROTE
nm1273099|tt5095030|WROTE
nm3029372|tt5095030|WROTE
nm2592245|tt5095030|WROTE
nm0178910|tt5104604|WROTE
nm0005403|tt5104604|WROTE
nm1440081|tt5104604|WROTE
nm7698350|tt5164432|WROTE
nm0074165|tt5164432|WROTE
nm4170842|tt5164432|WROTE
nm0491956|tt5168192|WROTE
nm1672013|tt5237552|WROTE
nm0931937|tt5247022|WROTE
nm3143010|tt5247022|WROTE
nm0700834|tt5257726|WROTE
nm4577601|tt5257726|WROTE
nm2465391|tt5257726|WROTE
nm1038805|tt5311514|WROTE
nm0039583|tt5439796|WROTE
nm5077137|tt5462602|WROTE
nm1014201|tt5463162|WROTE
nm1116660|tt5463162|WROTE
nm0509580|tt5463162|WROTE
nm1436760|tt5463162|WROTE
nm0829329|tt5478478|WROTE
nm0857621|tt5561592|WROTE
nm1436236|tt5572566|WROTE
nm0737216|tt5580036|WROTE
nm0961827|tt5580390|WROTE
nm0000175|tt5606664|WROTE
nm1959505|tt5610554|WROTE
nm2022341|tt5649144|WROTE
nm0000691|tt5664684|WROTE
nm0001213|tt5664684|WROTE
nm1764916|tt5664684|WROTE
nm0576070|tt5664684|WROTE
nm3614203|tt5680442|WROTE
nm0073316|tt5680442|WROTE
nm6711056|tt5700672|WROTE
nm3328207|tt5715874|WROTE
nm0412465|tt5726616|WROTE
nm6056595|tt5726616|WROTE
nm2563482|tt5727208|WROTE
nm0962596|tt5848272|WROTE
nm0714114|tt5848272|WROTE
nm2888684|tt5848272|WROTE
nm1104505|tt5886510|WROTE
nm0286163|tt6048922|WROTE
nm8475222|tt6131636|WROTE
nm2419908|tt6131636|WROTE
nm0041864|tt6139732|WROTE
nm4401003|tt6146586|WROTE
nm8748334|tt6146586|WROTE
nm2384772|tt6146586|WROTE
nm0009207|tt6146586|WROTE
nm0647961|tt6172460|WROTE
nm4168185|tt6172460|WROTE
nm2584918|tt6172460|WROTE
nm1480060|tt6268052|WROTE
nm4131020|tt6268052|WROTE
nm0622329|tt6269192|WROTE
nm2176283|tt6294822|WROTE
nm1802857|tt6294822|WROTE
nm0571344|tt6320628|WROTE
nm1273099|tt6320628|WROTE
nm0498278|tt6320628|WROTE
nm0228492|tt6320628|WROTE
nm0362010|tt6326286|WROTE
nm0799442|tt6326286|WROTE
nm3541432|tt6343314|WROTE
nm0672011|tt6343314|WROTE
nm1854539|tt6343314|WROTE
nm3363032|tt6343314|WROTE
nm0518711|tt6412452|WROTE
nm0925481|tt6412452|WROTE
nm0028672|tt6429934|WROTE
nm0799442|tt6429934|WROTE
nm1456816|tt6644200|WROTE
nm1399714|tt6644200|WROTE
nm1410190|tt6739094|WROTE
nm0874106|tt6739094|WROTE
nm8243301|tt6751668|WROTE
nm0005358|tt6874964|WROTE
nm0885014|tt6966692|WROTE
nm0192942|tt6966692|WROTE
nm1291392|tt7146812|WROTE
nm3268751|tt7146812|WROTE
nm0798788|tt7286456|WROTE
nm0004170|tt7286456|WROTE
nm0277730|tt7286456|WROTE
nm1047603|tt7286456|WROTE
nm4478735|tt7349662|WROTE
nm5161275|tt7349662|WROTE
nm0932551|tt7349662|WROTE
nm9259302|tt7349662|WROTE
nm1898234|tt7401588|WROTE
nm4395704|tt7421814|WROTE
nm10985606|tt7657462|WROTE
nm2204730|tt7657462|WROTE
nm3539578|tt7668870|WROTE
nm1045048|tt7688990|WROTE
nm1010102|tt7688990|WROTE
nm2703607|tt7688990|WROTE
nm0455481|tt7714136|WROTE
nm5402523|tt7901640|WROTE
nm1010405|tt7959026|WROTE
nm10095627|tt7959026|WROTE
nm3220455|tt7984734|WROTE
nm0249291|tt7984766|WROTE
nm1930518|tt8108198|WROTE
nm4914249|tt8108198|WROTE
nm10091335|tt8108198|WROTE
nm9634132|tt8108198|WROTE
nm1381758|tt8108198|WROTE
nm1981261|tt8110330|WROTE
nm4264671|tt8110330|WROTE
nm7929999|tt8110330|WROTE
nm2354099|tt8110330|WROTE
nm2352210|tt8110330|WROTE
nm1457642|tt8228288|WROTE
nm1038878|tt8228288|WROTE
nm2764802|tt8267604|WROTE
nm9878616|tt8267604|WROTE
nm2759610|tt8267604|WROTE
nm1848588|tt8267604|WROTE
nm6842463|tt8367814|WROTE
nm3044095|tt8367814|WROTE
nm0565026|tt8404614|WROTE
nm3037341|tt8425058|WROTE
nm4880670|tt8579674|WROTE
nm2287444|tt8965432|WROTE
nm1905310|tt9046556|WROTE
nm3104562|tt9046556|WROTE
nm1905310|tt9046564|WROTE
nm3104562|tt9046564|WROTE
nm9079965|tt9046574|WROTE
nm1905310|tt9046574|WROTE
nm3104562|tt9046574|WROTE
nm3934229|tt9087578|WROTE
nm0229936|tt9087578|WROTE
nm10216170|tt9185816|WROTE
nm3278413|tt9315418|WROTE
nm1590372|tt9315418|WROTE
nm2283188|tt9315418|WROTE
nm0111765|tt9495224|WROTE
nm7672508|tt9556756|WROTE
nm9576433|tt9556756|WROTE
nm0075724|tt9792884|WROTE
nm2797005|tt9876408|WROTE
